permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at
/organization/bemyeye,BeMyEye,http://bemyeye.com,,, 2 767 387 ,,ITA,,ITA - Other,,1,01/01/2011,2011-01,2011-Q1,2011,09/05/2014,09/05/2014
/organization/bemyguest,BeMyGuest,http://www.bemyguest.com.sg,|Travel|, Travel , 1 740 000 ,operating,SGP,,Singapore,,4,01/03/2012,2012-03,2012-Q1,2012,01/01/2013,10/06/2014
/organization/ben-jen-online,"Ben Jen Online, LLC",http://www.benjenonline.com,|Customer Support Tools|Tech Field Support|Consulting|, Consulting , 350 000 ,operating,USA,NJ,Newark,Bedminster,2,01/10/2003,2003-10,2003-Q4,2003,01/04/2008,01/04/2009
/organization/benaissance,Benaissance,http://www.benaissance.com,|Software|, Software , 7 000 000 ,operating,USA,NE,Omaha,Omaha,1,01/01/2001,2001-01,2001-Q1,2001,01/01/2008,01/01/2008
/organization/benbria,Benbria,http://www.benbria.com,,, -   ,operating,CAN,ON,Ottawa,Ottawa,1,,,,,30/06/2010,30/06/2010
/organization/bench,Bench,http://bench.co,|SaaS|Enterprises|Small and Medium Businesses|Network Security|Accounting|Finance|Software|, Finance , 3 000 000 ,operating,USA,NY,New York City,New York,3,01/01/2012,2012-01,2012-Q1,2012,01/03/2012,30/01/2014
/organization/benchbanking,BenchBanking,http://www.benchbanking.com,|Advertising|, Advertising , 93 016 ,,DZA,,DZA - Other,,2,23/03/2012,2012-03,2012-Q1,2012,22/08/2012,01/05/2013
/organization/benchee,benchee,http://www.benchee.com,|Advertising|, Advertising , -   ,operating,,,,,1,01/10/2010,2010-10,2010-Q4,2010,01/11/2010,01/11/2010
/organization/benchling,Benchling,http://benchling.com,|Biotechnology|, Biotechnology , 900 000 ,operating,USA,CA,SF Bay Area,San Francisco,2,,,,,20/02/2014,18/08/2014
/organization/benchprep,BenchPrep,http://www.benchprep.com,|iPad|Android|iPhone|Colleges|Certification Test|Testing|Education|, iPad , 7 800 000 ,operating,USA,IL,Chicago,Chicago,2,01/08/2010,2010-08,2010-Q3,2010,01/12/2010,03/07/2012
/organization/benechill,BeneChill,http://www.benechill.com,|Health Care|, Health Care , 35 513 893 ,operating,USA,CA,San Diego,San Diego,4,01/01/2004,2004-01,2004-Q1,2004,15/09/2009,20/02/2013
/organization/benefex-group,Benefex Group,http://www.benefex.co.uk,|Software|, Software , 6 524 375 ,operating,GBR,,London,Southampton,1,18/05/2003,2003-05,2003-Q2,2003,08/10/2011,08/10/2011
/organization/benefit-mobile-inc,Benefit Mobile,http://www.benefit-mobile.com,|Charter Schools|Gift Card|Mobile Payments|Non Profit|Nonprofits|Mobile|E-Commerce|, Charter Schools , 550 000 ,operating,,,,,2,01/09/2012,2012-09,2012-Q3,2012,01/10/2013,15/09/2014
/organization/benefitter,Benefitter,http://www.benefitter.com,|Software|, Software , 7 157 090 ,operating,USA,CA,SF Bay Area,San Francisco,3,01/01/2012,2012-01,2012-Q1,2012,01/10/2012,05/06/2014
/organization/beneq,Beneq,http://www.beneq.com,|Manufacturing|, Manufacturing , 11 653 200 ,operating,FIN,,Vantaa,Vantaa,1,,,,,11/01/2011,11/01/2011
/organization/benesight,Benesight,,,, -   ,acquired,,,,,1,01/01/1997,1997-01,1997-Q1,1997,02/12/1998,02/12/1998
/organization/benesol,beneSol,http://benesolwellness.com,|Biotechnology|, Biotechnology , 95 000 ,operating,USA,WA,Seattle,Bainbridge Island,1,01/01/2011,2011-01,2011-Q1,2011,16/12/2011,16/12/2011
/organization/benestream,BeneStream,http://benestream.com,|Software|, Software , 1 830 000 ,operating,USA,NY,New York City,New York,2,01/01/2011,2011-01,2011-Q1,2011,26/06/2013,02/07/2014
/organization/benhauer,Benhauer,http://www.benhauer.com,|Marketing Automation|Software|, Marketing Automation , 1 700 000 ,operating,POL,,Krakow,Kraków,1,01/01/2011,2011-01,2011-Q1,2011,04/03/2014,04/03/2014
/organization/benitec-ltd,Benitec Ltd,http://benitec.com,|Biotechnology|, Biotechnology , 30 826 728 ,,AUS,,Melbourne,Melbourne,1,01/01/2001,2001-01,2001-Q1,2001,15/04/2014,15/04/2014
/organization/benjamins-desk,Benjamin's Desk,http://www.BenjaminsDesk.com,,, 150 000 ,operating,USA,PA,Philadelphia,Philadelphia,1,01/08/2012,2012-08,2012-Q3,2012,05/06/2013,05/06/2013
/organization/benkyo-player,Benkyo Player,http://benkyoplayer.com,|Education|, Education , 22 818 ,operating,,,,,1,,,,,01/07/2013,01/07/2013
/organization/bensata,Bensata,http://helpinventit.com,|Social Media|, Social Media , 225 000 ,closed,USA,TX,Houston,Houston,2,01/01/2007,2007-01,2007-Q1,2007,31/01/2011,28/02/2011
/organization/benson-group,Benson Group,http://www.bensongroup.co.uk,|Manufacturing|, Manufacturing , -   ,acquired,GBR,,GBR - Other,,1,,,,,06/01/2012,06/01/2012
/organization/benson-hill-biosystems,Benson Hill Biosystems,http://www.bensonhillbio.com,|Biotechnology|, Biotechnology , 1 080 971 ,operating,USA,NC,Raleigh,Raleigh,5,01/01/2012,2012-01,2012-Q1,2012,04/01/2013,20/08/2014
/organization/bensussen-deutsch,Bensussen Deutsch,http://www.bdainc.com,,, 75 000 000 ,operating,USA,WA,Seattle,Woodinville,1,01/01/1984,1984-01,1984-Q1,1984,26/09/2014,26/09/2014
/organization/bent-pixels,Bent Pixels,http://www.bentpixels.com,|Digital Media|Video Streaming|Software|, Software , -   ,operating,NOR,,NOR - Other,Porsgrunn,1,01/06/2009,2009-06,2009-Q2,2009,01/09/2013,01/09/2013
/organization/benten-bioservices,Benten BioServices,http://bentenbio.com,|Biotechnology|, Biotechnology , 4 259 323 ,acquired,USA,DE,"Wilmington, Delaware",Wilmington,2,,,,,23/08/2012,01/02/2013
/organization/bentonville-international-group-inc,Bentonville International Group,http://www.bigincusa.com/,|Consulting|Software|, Software , -   ,operating,USA,AR,AR - Other,Bentonville,1,01/05/2007,2007-05,2007-Q2,2007,30/07/2008,30/07/2008
/organization/benu-networks,Benu Networks,http://www.benu.net,|Mobile Infrastructure|Internet Infrastructure|Telecommunications|Wireless|Mobile|, Wireless , 31 630 248 ,operating,USA,MA,Boston,Billerica,2,01/01/2010,2010-01,2010-Q1,2010,19/08/2013,10/09/2013
/organization/benvenue-medical,Benvenue Medical,http://www.benvenuemedical.com,|Health Care|, Health Care , 149 465 921 ,operating,USA,CA,SF Bay Area,Santa Clara,8,01/01/2004,2004-01,2004-Q1,2004,07/01/2008,18/06/2014
/organization/benzinga,Benzinga,http://www.benzinga.com,|News|, News , 1 500 000 ,operating,USA,MI,Detroit,Southfield,1,01/01/2009,2009-01,2009-Q1,2009,26/05/2011,26/05/2011
/organization/beondesk,BeOnDesk,http://www.beondesk.com,|Browser Extensions|Cloud Computing|Web Hosting|, Browser Extensions , 70 000 ,operating,,,,,1,05/10/2012,2012-10,2012-Q4,2012,22/10/2012,22/10/2012
/organization/bepretty,bepretty,http://www.bepretty.cl,,, 40 000 ,operating,,,,,1,,,,,24/08/2014,24/08/2014
/organization/excentive-international,beqom,http://www.beqom.com,|Software|, Software , -   ,operating,,,,,1,,,,,01/09/2014,01/09/2014
/organization/bequan,BeQuan,http://www.be-quan.eu,|Networking|Brand Marketing|Career Management|Human Resources|Recruiting|Social Network Media|Social Media|, Human Resources , 200 000 ,operating,NLD,,Utrecht,Breukelen,1,01/07/2009,2009-07,2009-Q3,2009,28/03/2014,28/03/2014
/organization/berd,BERD,http://berd.eu,|Manufacturing|, Manufacturing , -   ,operating,PRT,,PRT - Other,Matosinhos,1,01/01/2006,2006-01,2006-Q1,2006,01/01/2011,01/01/2011
/organization/berecruited,beRecruited,http://www.berecruited.com,|Blogging Platforms|Education|Networking|Colleges|Recruiting|Sports|, Sports , 1 200 000 ,acquired,USA,CA,SF Bay Area,San Francisco,1,01/01/2000,2000-01,2000-Q1,2000,01/11/2007,01/11/2007
/organization/berg-cloud,Berg,http://bergcloud.com,|Software|, Software , 1 300 000 ,operating,GBR,,London,London,1,01/01/2005,2005-01,2005-Q1,2005,28/10/2013,28/10/2013
/organization/bergen-medical-products,Bergen Medical Products,http://bergenmedicalproducts.com,,, 1 634 935 ,operating,USA,NJ,NJ - Other,Cedar Knolls,1,,,,,04/08/2014,04/08/2014
/organization/bergenbio,BerGenBio,http://www.bergenbio.com,|Biotechnology|, Biotechnology , 28 272 646 ,operating,USA,NJ,Newark,North Bergen,4,,,,,02/03/2011,05/02/2014
/organization/bergeys,Bergey's,http://bergeys.com,|Automotive|, Automotive , 7 533 014 ,operating,USA,PA,Philadelphia,Souderton,4,01/01/1924,1924-01,1924-Q1,1924,01/10/2009,07/01/2014
/organization/berggi,Berggi,http://www.berggi.com,|Mobile|, Mobile , 12 000 000 ,closed,USA,CA,SF Bay Area,Palo Alto,2,01/01/2004,2004-01,2004-Q1,2004,01/06/2006,01/08/2007
/organization/bering-media,Bering Media,http://www.beringmedia.com,|Advertising|, Advertising , 7 500 000 ,acquired,CAN,ON,Toronto,Toronto,2,01/01/2008,2008-01,2008-Q1,2008,05/11/2009,30/08/2011
/organization/berkna-wireless,Berkäna Wireless,http://www.berkanawireless.com,|Mobile|, Mobile , -   ,acquired,USA,CA,SF Bay Area,Campbell,3,01/02/2001,2001-02,2001-Q1,2001,15/10/2001,18/09/2004
/organization/berkeley-design-automation,Berkeley Design Automation,http://www.berkeley-da.com,|Nanotechnology|, Nanotechnology , 20 250 000 ,acquired,USA,CA,SF Bay Area,Santa Clara,3,01/10/2001,2001-10,2001-Q4,2001,01/12/2002,01/04/2007
/organization/berkley-networks,Berkley Networks,http://inmarkit.com,|E-Commerce|, E-Commerce , 1 642 500 ,operating,USA,NY,New York City,New York,4,01/01/2005,2005-01,2005-Q1,2005,07/01/2011,27/03/2014
/organization/berkshire-films,Berkshire Films,,|Television|Film|Entertainment|Games|, Film , -   ,operating,USA,CT,Hartford,New Milford,1,15/08/2014,2014-08,2014-Q3,2014,28/08/2014,28/08/2014
/organization/berlin-metropolitan-office,Berlin Metropolitan Office,http://www.berlin-metropolitan-office.com,|Business Services|Consulting|, Business Services , 65 000 ,operating,DEU,,Berlin,Berlin,1,01/03/2013,2013-03,2013-Q1,2013,01/03/2013,01/03/2013
/organization/bernal-films,Bernal Films,http://www.rupturian.com/,|Video|Media|News|, News , -   ,operating,USA,NY,NY - Other,Woodside,1,27/07/2013,2013-07,2013-Q3,2013,27/10/2013,27/10/2013
/organization/bernard-health,Bernard Health,http://bernardhealth.com,,, 1 900 000 ,operating,USA,TN,Nashville,Nashville,1,,,,,04/03/2013,04/03/2013
/organization/beroomers,Beroomers,http://www.beroomers.com,|Hospitality|All Students|Travel|, Travel , 278 088 ,,ESP,,Valencia,Valencia,1,01/01/2013,2013-01,2013-Q1,2013,07/05/2014,07/05/2014
/organization/berry-kitchen,Berry Kitchen,http://berrykitchen.com/new/,,, -   ,operating,IDN,,Jakarta,Jakarta,1,01/01/2012,2012-01,2012-Q1,2012,23/06/2014,23/06/2014
/organization/berry-white,Berry White,http://www.berrywhite.com,|Organic Food|, Organic Food , 499 367 ,operating,GBR,,London,London,1,19/09/2011,2011-09,2011-Q3,2011,01/04/2014,01/04/2014
/organization/berrybenka,Berrybenka,http://berrybenka.com,|E-Commerce|Fashion|, E-Commerce , 5 000 000 ,operating,IDN,,Jakarta,Jakarta,2,01/01/2011,2011-01,2011-Q1,2011,03/01/2013,20/11/2013
/organization/berst,Berst,http://berstapp.com,|Mobile|, Mobile , 50 000 ,closed,,,,,1,,,,,19/03/2012,19/03/2012
/organization/beryl-wind-transportation,Beryl Wind Transportation,,|Transportation|, Transportation , -   ,operating,USA,UT,Salt Lake City,Taylorsville,1,24/10/2013,2013-10,2013-Q4,2013,01/06/2014,01/06/2014
/organization/beryllium,Beryllium,,|Biotechnology|, Biotechnology , 11 500 142 ,operating,USA,MA,Boston,Bedford,2,01/01/2009,2009-01,2009-Q1,2009,07/12/2009,25/02/2014
/organization/besmart,BeSmart,http://besmart.net,,, 4 000 000 ,operating,RUS,,RUS - Other,Frunze,1,,,,,04/12/2013,04/12/2013
/organization/besomebody,besomebody.,http://besomebody.co/,,, 1 000 000 ,operating,USA,TX,Austin,Austin,1,11/01/2011,2011-01,2011-Q1,2011,12/06/2014,12/06/2014
/organization/besos,BESOS,http://www.besoskisses.com,,, 144 ,operating,USA,IN,South Bend,Lowell,1,01/03/2014,2014-03,2014-Q1,2014,15/06/2014,15/06/2014
/organization/bespoke,Bespoke,http://www.bespoke-app.com,|Technology|Media|B2B|Enterprises|Creative|Startups|Mobile|Enterprise Software|, Mobile , 75 000 ,operating,USA,NJ,Newark,Hoboken,1,01/01/2012,2012-01,2012-Q1,2012,15/11/2013,15/11/2013
/organization/bespoke-global,Bespoke Global,http://www.bespokeglobal.com,|E-Commerce|, E-Commerce , 3 911 643 ,operating,USA,NY,New York City,New York,5,01/01/2010,2010-01,2010-Q1,2010,22/09/2011,03/06/2014
/organization/bespoke-innovations,Bespoke Innovations,http://www.bespokeinnovations.com,|Health Care|, Health Care , 2 100 000 ,operating,USA,CA,SF Bay Area,San Francisco,2,01/01/2009,2009-01,2009-Q1,2009,05/08/2010,07/12/2010
/organization/bespoke-post,Bespoke Post,http://bespokepost.com,|Curated Web|, Curated Web , 875 000 ,operating,USA,NY,New York City,New York,3,01/01/2011,2011-01,2011-Q1,2011,06/06/2011,29/03/2013
/organization/besstech,Besstech,http://bess-tech.com,|Clean Technology|Semiconductors|, Clean Technology , 300 000 ,operating,USA,NY,Bowling Green,Albany,1,27/07/2010,2010-07,2010-Q3,2010,02/05/2014,02/05/2014
/organization/best-apps-market,Best Apps Market,http://www.bestappsmarket.com,|Mobile Games|Search|Mobile|Politics|, Mobile , -   ,operating,USA,CA,SF Bay Area,San Francisco,1,10/11/2010,2010-11,2010-Q4,2010,10/05/2011,10/05/2011
/organization/best-athlete-management,BEST Athlete Management,,|Entertainment|Games|, Games , 2 000 000 ,operating,USA,AZ,Phoenix,Scottsdale,1,05/04/2014,2014-04,2014-Q2,2014,21/05/2014,21/05/2014
/organization/best-before-media,Best Before Media,http://bestbefore.tv,|Video|iPhone|Services|Broadcasting|News|, Broadcasting , 1 470 551 ,operating,GBR,,London,London,2,01/01/2002,2002-01,2002-Q1,2002,15/10/2005,26/10/2009
/organization/best-bid-for-you,Best Bid,http://www.bestbidforyou.com,|Curated Web|, Curated Web , -   ,operating,GBR,,London,London,1,01/07/2010,2010-07,2010-Q3,2010,01/10/2010,01/10/2010
/organization/best-doctors,Best Doctors,http://www.bestdoctors.com,|Health Care|, Health Care , 65 500 000 ,operating,USA,MA,Boston,Boston,2,01/01/1989,1989-01,1989-Q1,1989,14/04/2011,20/08/2012
/organization/best-five-reviewed,Best Five Reviewed,http://www.bestfivereviewed.com,|Digital Media|Advertising|E-Commerce|, E-Commerce , 6 000 ,operating,GBR,,London,London,1,01/04/2012,2012-04,2012-Q2,2012,26/03/2013,26/03/2013
/organization/best-learning-english,Best Learning English,http://www.bestlearning.cn,|Education|, Education , 15 906 680 ,operating,CHN,,Beijing,Beijing,1,01/01/2008,2008-01,2008-Q1,2008,01/10/2012,01/10/2012
/organization/best-logistics-technology,BEST Logistics Technology,http://www.800best.com,|Public Transportation|, Public Transportation , 27 804 097 ,operating,CHN,,Hangzhou,Hangzhou,3,01/01/2007,2007-01,2007-Q1,2007,01/01/2007,01/02/2011
/organization/best-money-decisions,Best Money Decisions,,|Venture Capital|Finance|, Finance , 1 200 000 ,operating,USA,PA,Philadelphia,Chadds Ford,1,01/12/1995,1995-12,1995-Q4,1995,24/04/2014,24/04/2014
/organization/best-option-trading,Best Option Trading,http://www.bestoptiontrading.com/,,, 700 000 ,operating,,,,,1,,,,,01/04/2014,01/04/2014
/organization/best-response-strategies,Best Response Strategies,,,, 2 270 000 ,operating,USA,VA,Richmond,Glen Allen,2,01/01/2010,2010-01,2010-Q1,2010,18/10/2010,27/05/2014
/organization/best-solar,Best Solar,http://www.bestsolarco.com,|Clean Technology|, Clean Technology , 21 500 000 ,operating,CHN,,Shanghai,Suzhou,1,,,,,26/02/2010,26/02/2010
/organization/best-teacher,Best Teacher,http://www.best-teacher-inc.com,|Education|, Education , -   ,operating,JPN,,Tokyo,Tokyo,1,01/11/2011,2011-11,2011-Q4,2011,25/01/2012,25/01/2012
/organization/bestboy-keyboard,BestBoy Keyboard,http://www.bestboy.se,,, 215 ,,SWE,,Malmo,Malmö,1,28/04/2014,2014-04,2014-Q2,2014,28/04/2014,28/04/2014
/organization/bestcake,Bestcake,http://jz.bestcake.com/,|E-Commerce|, E-Commerce , -   ,operating,CHN,,CHN - Other,,1,,,,,01/01/2013,01/01/2013
/organization/bestcontractors,BestContractors.com,http://www.bestcontractors.com,|Curated Web|, Curated Web , 3 450 000 ,acquired,USA,CO,Denver,Denver,1,01/01/2005,2005-01,2005-Q1,2005,07/08/2007,07/08/2007
/organization/bestimators-llc,Bestimators LLC,http://www.bestimators.com,,, -   ,operating,USA,PA,Philadelphia,Philadelphia,1,23/11/2013,2013-11,2013-Q4,2013,23/11/2013,23/11/2013
/organization/bestofmedia-group,Bestofmedia Group,http://www.bestofmedia.com/us,|News|, News , 38 930 000 ,acquired,USA,CA,Los Angeles,Culver City,2,01/01/2000,2000-01,2000-Q1,2000,10/07/2008,16/09/2010
/organization/bestowed,Bestowed,http://www.bestowed.com,|Nutrition|Fitness|Health and Wellness|E-Commerce|, Nutrition , 75 000 ,operating,USA,NY,New York City,New York,1,01/06/2012,2012-06,2012-Q2,2012,01/04/2013,01/04/2013
/organization/bestsecret-com,BestSecret.com,http://www.bestsecret.com,|Online Shopping|Shopping|Fashion|, Online Shopping , 248 000 000 ,operating,DEU,,DEU - Other,Aschheim,1,01/01/2007,2007-01,2007-Q1,2007,07/08/2012,07/08/2012
/organization/beststudy,Beststudy,http://www.beststudy.net,|Education|, Education , 10 000 000 ,operating,CHN,,Guangzhou,Guangzhou,3,01/01/1997,1997-01,1997-Q1,1997,01/10/2007,01/01/2011
/organization/besttravelwebsites,BestTravelWebsites,http://besttravelwebsite.com,|Travel|, Travel , 50 000 ,operating,,,,,1,01/01/2009,2009-01,2009-Q1,2009,01/01/2010,01/01/2010
/organization/bestvendor,BestVendor,http://bestvendor.com,|Network Security|B2B|Software|, Software , 4 200 000 ,acquired,USA,NY,New York City,New York,4,01/01/2011,2011-01,2011-Q1,2011,18/03/2011,01/02/2012
/organization/bestylish-com,beStylish.com,http://www.bestylish.com,|Fashion|Shoes|E-Commerce|, Shoes , 10 000 000 ,,IND,,New Delhi,Gurgaon,1,10/05/2011,2011-05,2011-Q2,2011,01/06/2012,01/06/2012
/organization/besuccess,beSUCCESS,http://www.besuccess.com,|News|, News , -   ,operating,KOR,,Seoul,Seoul,1,15/09/2010,2010-09,2010-Q3,2010,09/01/2012,09/01/2012
/organization/bet-information-systems,BET Information Systems,,|Software|, Software , 3 100 000 ,operating,USA,MA,Boston,Boston,2,01/01/2006,2006-01,2006-Q1,2006,30/10/2013,18/07/2014
/organization/beta-cat-pharmaceuticals,Beta Cat Pharmaceuticals,,|Biotechnology|, Biotechnology , 775 000 ,operating,USA,IN,Indianapolis,Greenwood,2,01/01/2010,2010-01,2010-Q1,2010,07/01/2011,08/07/2014
/organization/beta-dash,Beta Dash,http://www.betdash.com,|Games|, Games , -   ,operating,,,,,1,,,,,15/08/2009,15/08/2009
/organization/betable,Betable,http://developers.betable.com,|Games|, Games , 18 500 000 ,operating,GBR,,London,London,2,01/01/2008,2008-01,2008-Q1,2008,09/07/2012,05/11/2013
/organization/betabrand,Betabrand,http://www.betabrand.com,|Fashion|E-Commerce|, Fashion , 8 204 000 ,operating,USA,CA,SF Bay Area,San Francisco,4,01/12/2009,2009-12,2009-Q4,2009,15/12/2009,08/11/2012
/organization/betaspring,Betaspring,http://betaspring.com,|Incubators|Mobile|Internet|Automotive|Teachers|Entrepreneur|Startups|, Incubators , -   ,operating,USA,RI,Providence,Providence,1,01/01/2009,2009-01,2009-Q1,2009,01/06/2012,01/06/2012
/organization/betastudios,BetaStudios,http://betastudios.net/,|E-Commerce|, E-Commerce , 59 063 ,operating,KOR,,Seoul,Seoul,2,01/11/2007,2007-11,2007-Q4,2007,15/05/2009,01/08/2009
/organization/betausersnow-com,BetaUsersNow.com,http://www.BetaUsersNow.com,|Reviews and Recommendations|Startups|Curated Web|, Startups , 10 000 ,closed,USA,NY,NY - Other,Woodside,1,01/05/2011,2011-05,2011-Q2,2011,15/01/2011,15/01/2011
/organization/betaversity,BetaVersity,http://betaversity.com,|Technology|Consulting|Education|, Technology , 50 000 ,operating,,,,,1,01/04/2013,2013-04,2013-Q2,2013,15/05/2014,15/05/2014
/organization/betaworks,betaworks,http://www.betaworks.com,|Collaboration|Coworking|Social Media|, Coworking , 47 500 000 ,operating,USA,NY,New York City,New York,3,01/01/2007,2007-01,2007-Q1,2007,01/01/2008,23/11/2013
